Source,Response,A1,A2
I01U_Verif,the young boy is dancing to music,1,1
I01U_Verif,the music makes the young boy smile,1,1
I01U_Verif,a boy is dancing to music,1,1
I01U_Verif,the music makes the boy dance,1,1
I01U_Verif,an adolescent is dancing merrily to some music,1,1
I01U_Verif,the boy is dancing to music,1,1
I01U_Verif,music fills the air and makes the boy happy,1,1
I01U_Verif,the teen is dancing to music,1,1
I01U_Verif,the boy is happy,1,1
I01U_Verif,the boy is being attacked by music notes,0,0
I01U_Verif,dancing with a boy,0,0
I01U_Verif,stoner,0,0
I01U_Verif,music is playing,1,1
I01U_Verif,"while music plays, the boy dances",1,1
I01U_Verif,this boy dances to music,1,1
I01U_Verif,the music inspires this boy to dance,1,1
I01U_Verif,music moves a young man's feet,1,1
I01U_Verif,"while listening to music, a boy is moving to the beat",1,1
I01U_Verif,music is inspiring a boy to move,1,1
I01U_Verif,the boy is jamming to some music,1,1
I01U_Verif,the boy is dancing like no one is watching,1,1
I01U_Verif,a young man in dancing,1,1
I01U_Verif,the young man dances,1,1
I01U_Verif,music is playing and a boy is dancing,1,1
I01U_Verif,a boy is dancing to some music,1,1
I01U_Verif,the music is causing the boy to dance,1,1
I01U_Verif,a boy is enjoying music,1,1
I01U_Verif,the guy is dancing to music,1,1
I01U_Verif,he is doing a happy dance to the music,1,1
I01U_Verif,a little boy is dancing to some music he enjoys,1,1
I01U_Verif,the little boy is dancing to enjoyable music and is having fun,1,1
I01U_Verif,he is dancing,1,1
I01U_Verif,a teenager is rocking out,1,1
I01U_Verif,young man is dancing to music,1,1
I01U_Verif,music is playing and a man is dancing,1,1
I01U_Verif,there is music playing and the boy is dancing to it,1,1
I01U_Verif,a boy is listening and dancing to music,1,1
I01U_Verif,dancing,1,1
I01U_Verif,he is listening to music,1,1
I01U_Verif,boy dancing,1,1
I01U_Verif,a man is dancing to music,1,1
I01U_Verif,"a boy is dancing, while listening to music",1,1
I01U_Verif,"music is playing, while a boy is dancing",1,1
I01U_Verif,music is playing and a boy is dancing to it,1,1
I01U_Verif,there is a boy dancing to music,1,1
I01U_Verif,a boy is getting lost in some music,1,1
I01U_Verif,a preteen boy is dancing to contemporary music,0,0
I01U_Verif,a boy in a blu shirt and gray pants is dancing,1,1
I01U_Verif,a boy is dancing,1,1
I01U_Verif,a blonde boy is dancing to music,1,1
I01U_Verif,the music makes the boy happy and he dances,1,1
I01U_Verif,boy is dancing to music,1,1
I01U_Verif,music is being played so boy can dance,1,1
I01U_Verif,a boy enjoys music,1,1
I01U_Verif,this is a man dancing to music,1,1
I01U_Verif,the sound of music is making the man dance,1,1
I01U_Verif,it is fun to dance,0,0
I01U_Verif,a young boy is dancing to music,1,1
I01U_Verif,a boy is dancing while listening to music,1,1
I01U_Verif,this guy dancing,1,1
I01U_Verif,the guy is dancing,1,1
I01U_Verif,the guy is happy,1,1
I01U_Verif,a boy is dancing to the music,1,1
I01U_Verif,music surrounds the dancing boy,1,1
I01U_Verif,the young man is dancing to music,1,1
I01U_Verif,a guy is dancing to his favorite music,0,0
I01U_Verif,a person enjoying listening to music,1,1
I01U_Verif,the boy is grooving to the music,1,1
I01U_Verif,a red-headed young man is dancing,1,1
I01U_Verif,a teenager is dancing with joy,1,1
I01U_Verif,a kid is dancing to music,1,1
I01U_Verif,a kid is very happy,1,1
I01U_Verif,the wonderful rhythms and sounds make the boy dance,1,1
I01U_Verif,music gets the boy dancing,1,1
I01U_Verif,this boy loves his music,1,1
I01U_Verif,this song makes me happy,0,0
I01U_Verif,the boy listening to music,1,1
I01U_Verif,the young boy is grooving to the music,1,1
I01U_Verif,the music is making the boy dance his heart out,1,1
I01U_Verif,a boy is hip hop dancing to loud music,0,0
I01U_Verif,the teen is dancing,1,1
I01U_Verif,the teen is enjoying music,1,1
I01U_Verif,a man is moving to music,1,1
I01U_Verif,music has taken over this boys body,1,1
I01U_Verif,a guy is dancing to some music,1,1
I01U_Verif,this guy is really feeling the music,1,1
I01U_Verif,the music makes the boy happy and excited,1,1
I01U_Verif,"the boy's favorite song came on the radio, and he could not help but to dance to it",0,0
I01U_Verif,the boy is listening to music & dancing,1,1
I01U_Verif,dancing to music having fun,1,1
I01U_Verif,this boy is having a great time dancing,1,1
I01U_Verif,there is music playing,1,1
I01U_Verif,there is music playing and a boy is dancing,1,1
I01U_Verif,boy is dancing,1,1
I01U_Verif,boy is happy,1,1
I01U_Verif,the young man and dancing to the music,1,1
I01U_Verif,the young man having a good time dancing to the song,1,1
I01U_Verif,a young man is moving to music,1,1
I01U_Verif,a boy is happy when dancing,1,1
I01U_Verif,"andy loves the music, it makes him dance",0,0
I01U_Verif,dont know,0,0
I01U_Verif,the boy is doing a happy dance,1,1
I01U_Verif,the man is dancing,1,1
I01U_Verif,the boy is listening to music and dancing,1,1
I01U_Verif,the boy is dancing with the music alone,1,1
I01U_Verif,the boy is dancing with music,1,1
I01U_Verif,he is dancing with the music,1,1
I01U_Verif,a boy is dancing along the music,1,1
I01U_Verif,the boy is dancing with the music,1,1
I01U_Verif,the boy is dancing excitedly with loud and crazy music,0,0
I01U_Verif,the boy is listening to song and dancing at the same time,1,1
I01U_Verif,the boy is dancing to a music,1,1
I01U_Verif,he is dancing to the beat,1,1
I01U_Verif,the boy is dancing with some music,1,1
I01U_Verif,a man is dancing with music,1,1
I01U_Verif,the man is dancing while listening music,1,1
I01U_Verif,the boy is dancing so happily,1,1
I01U_Verif,a boy is dancing with music,1,1
I01U_Verif,the boy's dancing to the music,1,1
I01U_Verif,"the man is singing and dancing, because he is happy",0,0
I01U_Verif,the man is dancing with song,1,1
I01U_Verif,a boy is dancing with pop music,0,0
I01U_Verif,a boy is dancing around with his smile on his face,1,1
I01U_Verif,the boy is enjoying music and is trying to keep beat to the music,1,1
I01U_Verif,he enjoys moving to the music,1,1
I01U_Verif,he loves music,1,1
I01U_Verif,music makes the kid happy,1,1
I01U_Verif,this kid is dancing,1,1
I01U_Verif,the music is making the boy dance,1,1
I01U_Verif,the boy is having fun listening to music,1,1
I01U_Verif,the music made the boy want to dance,1,1
I01U_Verif,the guy is dancing to the music,1,1
